IslandID,Island Size,Terrain Type,Vegetation Type,Distance from Mainland,Avg Temperature,Avg Humidity,Flora and Fauna Changes,Growth Patterns,Unexplain Sounds Count,Visual Anomalies,pH Change,Type
709,102.55526579244592,Desert,Desert Vegetation,516.0623775151969,40.45985374184816,25.82393608827349,Decreasing,Abnormal,Moderate,Occasional,,Chupacabra
1382,89.50803925579051,Desert,Grasslands,404.14143619270624,16.50448376833192,47.936275520865856,Decreasing,Abnormal,Low,Occasional,0.080626322,Chupacabra
1282,177.3961853544412,Forested,Mixed Forests,,16.83733901,79.10335360945706,Decreasing,Normal,High,None,0.099241268,Chupacabra
972,181.41401963141536,Plains,Grasslands,340.4031109795364,3.641707383543528,60.059096630568064,,Abnormal,Moderate,None,0.4110449994365138,Thunderbird
627,,Mountainous,Mixed Forests,460.1359118948858,14.935181088075694,,No Effect,Normal,Moderate,None,-0.04087554,Yeti
632,25.253956633792907,Forested,Deciduous Forests,452.4290578248495,16.606210401585564,73.3924955,No Effect,Normal,Low,Frequent,-0.31692276,Banshee
1306,183.4007172534418,Mountainous,Mixed Forests,166.7692533306748,8.974386042,59.870239470158246,Decreasing,Normal,None,,0.098247766,Ropen
1400,157.2455596,Mountainous,Coniferous Forests,250.01643672340228,13.623162164102409,78.34854801496492,No Effect,Normal,Moderate,Frequent,,Wendigo
1408,,Swamp,Mangroves,250.1111604225607,13.426076255261451,91.32496918451112,No Effect,Abnormal,Moderate,Occasional,,Jersey Devil
1248,,Plains,Cultivated Land,232.22696705399835,18.13501309812845,53.74061006984541,Decreasing,Normal,Low,Occasional,0.023288378,Chupacabra
1696,241.71388134656465,Coastal,Mangroves,115.2699237148256,20.09157421072083,66.35623589361568,No Effect,Normal,Low,Occasional,0.1279758777188124,Ropen
1254,163.35143368608138,Coastal,Mangroves,389.1176794289924,26.119224889534426,70.48107413491016,No Effect,Abnormal,Moderate,None,0.1332632948312764,Ropen
1496,32.91031708713329,Mountainous,Tundra Vegetation,350.9708856,9.674064687,54.37848124244257,No Effect,Normal,Low,,,Banshee
1371,47.60675245404301,Desert,Desert Vegetation,127.50653385293155,24.830973911365767,25.531519293990076,,Abnormal,Moderate,,0.1181894321645596,Chupacabra
1529,326.20761735413083,Plains,Mixed Forests,187.98560388157588,11.542997353612565,56.07829920562393,Increasing,Normal,Low,Occasional,0.096409788,Sasquatch
1354,29.43916538274159,Forested,Coniferous Forests,307.50627968944787,7.793809546070007,60.951039586605866,Increasing,Normal,Low,Frequent,-0.456724124,Banshee
1671,76.26975712793981,Desert,,465.7404694660449,24.28189486010779,28.67276804580345,Decreasing,Abnormal,None,Occasional,0.1109957718548344,Chupacabra
1606,285.4716591745974,Desert,,358.0792510625139,35.10309946022221,14.91754490043314,No Effect,Abnormal,Low,None,0.038205706,Chupacabra
795,120.61402331726028,Swamp,Deciduous Forests,65.31768346,17.356935740549705,89.71918525,No Effect,Normal,Low,,-0.480306985,Wendigo
645,315.4492522275304,Coastal,Deciduous Forests,188.01996831677917,21.19546882356092,80.06915159,Increasing,Normal,High,,0.1032945507753627,Thunderbird
1012,,Forested,Deciduous Forests,256.1340561724737,12.333307616678848,93.59141564855771,Increasing,Normal,Low,None,0.154352488,Sasquatch
556,,Plains,Mixed Forests,214.0529622413959,20.48203042788704,47.85587413660608,Increasing,Normal,High,Frequent,,Thunderbird
681,298.2885516825513,Desert,Desert Vegetation,,19.480878590833345,23.42880283045612,Decreasing,,None,,0.1435608346852388,Chupacabra
577,370.5620075,Plains,Grasslands,294.7956493028628,4.810329278935975,58.55873715413357,Increasing,Normal,Low,Occasional,,Sasquatch
1109,184.9504562078815,Mountainous,,671.3860576990742,16.288362914733213,86.31887702298631,No Effect,Abnormal,Low,None,-0.282851736,Wendigo
1266,,Forested,Coniferous Forests,434.2964393093408,20.20548343,71.57832580879061,No Effect,Abnormal,Moderate,None,-0.756734234,Wendigo
1183,183.47840658982784,Forested,Mixed Forests,449.1249718,8.203565635489161,75.03902557318378,Increasing,Normal,High,Frequent,,Wendigo
524,118.82872952565668,Desert,Desert Vegetation,,48.06936648767292,28.84877178813509,No Effect,Normal,Low,,0.1768304722940755,Chupacabra
1059,,,Coniferous Forests,350.4054159924732,,58.289813106142745,Increasing,Normal,Low,Occasional,0.035303043,Yeti
540,299.3076285322029,Mountainous,Grasslands,487.6070861527899,23.352104652999795,69.01369825196053,No Effect,Normal,None,None,,Sasquatch
1194,282.3095664343173,Plains,Deciduous Forests,143.14140643299532,12.357857265065428,68.11432331094012,Increasing,Normal,Low,Occasional,0.5283755648761502,Thunderbird
748,235.56775528459025,Swamp,Deciduous Forests,124.28697218796287,17.726303290855938,,Increasing,Abnormal,None,Occasional,0.2221300096463589,Ropen
1609,,Mountainous,Grasslands,205.9046513473882,1.3252190097752017,66.13655043292232,,Normal,None,None,,Yeti
1430,307.0936816772664,Forested,,380.4414656106048,9.445464430423147,77.67006185003996,,Normal,High,Frequent,,Thunderbird
484,,Coastal,,348.2974284932683,11.341376431195965,66.66952376527723,Decreasing,Abnormal,Moderate,Occasional,-0.156517885,Mothman
95,46.755631515811146,Forested,Deciduous Forests,223.14196350638056,26.678448065619797,80.22091647918319,,Normal,High,Occasional,-0.602207976,Jersey Devil
1020,57.68468882634663,Plains,Grasslands,255.4634978,19.03421199450053,56.66383372308243,No Effect,Normal,Moderate,,-0.094967865,Mothman
563,249.4164650870531,Plains,Grasslands,333.3971885850686,15.766373099656484,50.81138503715979,Decreasing,Normal,Moderate,None,0.065294106,Ropen
1264,333.87107388924034,Forested,,175.18605575453918,10.65820534937792,72.55524485051308,Increasing,Normal,Moderate,Occasional,0.1134202970201881,Sasquatch
742,17.611950445950296,Mountainous,Mixed Forests,166.94868511752856,16.27365349359185,74.65421961,No Effect,Normal,Moderate,Occasional,-0.127490717,Banshee
863,43.73950268248844,Plains,Grasslands,,7.8633458206168445,54.04198186923203,Decreasing,,High,None,-0.255960001,Jersey Devil
1484,39.25323762862602,Plains,Grasslands,193.7362956872229,24.74104249866795,65.37521903067952,No Effect,Normal,Low,Frequent,-0.120057254,Mothman
891,249.63114243876075,Plains,Grasslands,466.2626532414957,14.561791554167154,,,Normal,High,,0.085413194,Sasquatch
1577,54.22251914765955,,Cultivated Land,171.36325060647576,11.246784006813144,66.67206632803497,Decreasing,Normal,High,Frequent,-0.173307432,Mothman
1038,,Mountainous,Tundra Vegetation,407.1650996415325,7.845111417803407,69.86510471214646,Decreasing,Normal,Low,None,0.072412744,Yeti
206,,Forested,Mixed Forests,207.9755970692387,12.311084631436136,80.76348352862252,Decreasing,Normal,High,Occasional,0.1187104629710449,Sasquatch
392,240.95357671112708,Coastal,Grasslands,96.51224902,16.512526589191225,65.90051885199975,,Abnormal,Low,Frequent,0.1804562827220087,Ropen
794,143.7300768680591,Plains,Grasslands,164.48476131477256,16.290624207864486,41.39046466930901,No Effect,Normal,Low,Occasional,,Thunderbird
870,32.12416621864134,Forested,Deciduous Forests,231.22260516325545,19.074411143800365,79.86415236707069,No Effect,Normal,Moderate,Frequent,-0.544427491,Mothman
397,291.1679249601352,Mountainous,Mixed Forests,713.4407723,22.09484897766862,68.12218312857186,Decreasing,Normal,Low,Frequent,0.30792165,Ropen
766,267.6823142100741,Mountainous,Coniferous Forests,370.1079776731575,10.939297462906952,74.90396900499994,Increasing,Abnormal,Low,Occasional,-0.012945942,Sasquatch
1599,49.18064053318607,Urban settlements,Cultivated Land,495.1076407272191,31.64045066575276,57.42949253,Decreasing,Normal,High,Frequent,0.076671247,Mothman
1241,261.30770826692105,Mountainous,Mixed Forests,179.22740478889074,1.6767447069210029,65.39597486632434,No Effect,Normal,Low,Occasional,0.096573638,Sasquatch
1028,285.16633323466505,Mountainous,Tundra Vegetation,250.77983619379933,13.926102171479858,60.71422391531498,Decreasing,Normal,None,Occasional,0.2528228836513109,Ropen
642,224.56021355937656,Plains,Deciduous Forests,481.7835335636548,19.60257565,72.18857531,No Effect,Normal,High,Occasional,0.1961931535414307,Thunderbird
1641,286.2276197331792,Plains,Grasslands,323.15636341900705,6.931217581,54.536311956024846,,Normal,High,None,0.1029495095262043,Sasquatch
612,118.87717876851345,Forested,,,9.403281362610729,77.85737650091014,No Effect,Abnormal,Low,Occasional,0.012512025,Chupacabra
960,,Forested,Coniferous Forests,,8.198564055771625,64.56670553033264,Decreasing,Normal,Moderate,Occasional,-0.467274856,Wendigo
1570,24.437506889365554,Urban settlements,Grasslands,459.85275560403807,23.24786062003773,55.14679339041864,Decreasing,Abnormal,High,Frequent,-0.302633892,Mothman
725,41.17713377950698,,Mixed Forests,51.02834614708077,15.545980847279576,78.98444842951432,No Effect,Normal,High,Occasional,-0.65655797,Jersey Devil
683,193.6496567862604,Desert,Desert Vegetation,213.26120970750787,46.24015943800942,,No Effect,,Low,None,0.1499967221056339,Chupacabra
98,34.510432048485384,Mountainous,Tundra Vegetation,574.0785411235978,9.748329579755636,60.7398994,No Effect,Abnormal,High,Occasional,,Mothman
804,127.40517686861084,Plains,Grasslands,121.38175847783776,26.465039223663908,,Decreasing,Abnormal,,None,0.051810678,Chupacabra
1597,116.2644051,Swamp,Deciduous Forests,513.5314865684693,17.547068470489727,83.12104805,No Effect,Abnormal,None,,-0.403985726,Wendigo
406,69.02688297,Urban settlements,Grasslands,378.4451927966385,22.632739935585285,38.658753220395184,,Abnormal,Low,Frequent,-0.436351432,Mothman
502,235.92908038569257,Mountainous,Coniferous Forests,482.0143208220992,,68.85343214199133,Increasing,Normal,Low,Occasional,-0.056704222,Yeti
1071,158.0071397,Coastal,Mangroves,,26.685555128972165,76.50515362773335,,Normal,,Frequent,0.2243139594412172,Ropen
1056,209.54891698927523,Coastal,Mangroves,132.03208282006017,15.407531003349794,,No Effect,Normal,High,None,0.2039740346755931,Ropen
929,210.49450799518257,Tundra,Tundra Vegetation,355.2075426732916,6.374724338664611,60.86215934995891,Decreasing,Abnormal,Moderate,None,-0.225184386,Wendigo
779,38.62951237452828,Forested,,,15.932321076922989,91.08572658428396,Increasing,Abnormal,Low,Occasional,-0.153391329,Banshee
200,139.36518633963823,Mountainous,Coniferous Forests,142.5747308,3.017543859918637,70.09197644952928,No Effect,Abnormal,None,Occasional,-0.401500861,Wendigo
134,96.59901728739028,Plains,Cultivated Land,542.916029,10.315454978561991,53.881019445281126,Decreasing,Abnormal,None,None,0.063759686,Chupacabra
1051,345.27415933686893,Mountainous,Tundra Vegetation,385.5601696,-8.067391327,65.23203812092441,Decreasing,Normal,High,Occasional,0.038377714,Thunderbird
40,,Forested,Coniferous Forests,,18.72105135,68.35034615810746,,Normal,Moderate,Frequent,0.1707998913563371,Sasquatch
1017,140.09100373234696,Coastal,Mangroves,184.4663940712708,13.320644462767213,82.90299849957384,No Effect,,None,None,0.071744638,Ropen
230,384.5792238,Forested,Coniferous Forests,,4.816685870283731,66.69884688530361,,Normal,Moderate,Occasional,-0.041599019,Sasquatch
1513,121.3222455824762,Forested,Mixed Forests,303.7042426,13.258801297012395,,,Abnormal,High,Occasional,-0.604171786,Wendigo
378,363.3677617576341,Desert,Cultivated Land,126.32385460116188,,49.86102413026634,,,Moderate,Occasional,0.042713976,Chupacabra
288,242.22563328163136,Forested,Coniferous Forests,,25.85010178,74.42735531980215,Increasing,,Moderate,Occasional,0.090439709,Sasquatch
418,208.35395505037832,Swamp,Mangroves,209.90497210862665,25.388406149560637,99.70092585976556,Increasing,Abnormal,None,Occasional,0.015278669,Ropen
391,54.64901477296365,Urban settlements,Cultivated Land,441.7863936334503,24.47058412213396,60.97378345,No Effect,Abnormal,Moderate,Frequent,-0.544117872,Mothman
592,172.02257502410856,,Desert Vegetation,522.5839647501597,19.651340648482915,40.21884100749457,Decreasing,Normal,Moderate,None,0.1800419566095207,Chupacabra
1522,37.28368937767117,Urban settlements,Cultivated Land,,26.12310078843486,49.61824570827844,No Effect,Normal,Moderate,Frequent,-0.504404164,Mothman
1162,201.2882600656169,Tundra,Tundra Vegetation,247.65198302955304,3.6496482995665858,,Increasing,Normal,Low,Occasional,,Yeti
1086,,Plains,Cultivated Land,,26.364486610355705,61.57126502509605,Decreasing,Normal,Moderate,Frequent,,Banshee
1495,105.5859796667324,Forested,Coniferous Forests,202.4783491319817,7.805621617193256,71.44807877496856,,,Low,Frequent,0.145849506,Chupacabra
647,236.24396650054427,Tundra,Grasslands,,12.60545462042925,52.38102024714205,Decreasing,Normal,Low,Occasional,0.1073198424236282,Yeti
1152,53.70868625764542,Forested,,193.4952938178024,10.16080100937812,,No Effect,,High,Frequent,-0.081428726,Mothman
1367,,Swamp,Mangroves,237.66494692750985,17.01537693991487,85.05532129147444,No Effect,Normal,Low,Occasional,0.3328838754370924,Ropen
520,193.95239825035733,,Cultivated Land,198.40290233875425,22.788732637674656,61.07028430333216,No Effect,Normal,High,Occasional,0.092934243,Chupacabra
64,67.92074927938455,Desert,Grasslands,344.5375019,25.980479253019475,,Decreasing,Normal,Moderate,None,0.2007065020812486,Chupacabra
14,209.1418916651201,Mountainous,Grasslands,,18.56906308,53.12812639049008,Decreasing,Normal,Moderate,Frequent,,Chupacabra
1180,267.8380616103615,,Coniferous Forests,424.3109509651783,9.100197291845443,,No Effect,Normal,Low,Occasional,0.011254255,Yeti
1064,171.49351568701263,Tundra,Tundra Vegetation,364.17312357957553,-13.04121825,78.93534670639845,,,High,Frequent,-0.6555709,Wendigo
492,,,Grasslands,,20.365303886409123,27.685281319808546,Decreasing,Abnormal,None,,0.097587344,Chupacabra
379,204.50520992323032,Mountainous,Tundra Vegetation,178.54613981307017,4.452217294014593,,No Effect,Normal,Low,,0.051108044,Yeti
187,46.37168437,Forested,Deciduous Forests,495.1127088877657,16.82878899963195,86.66651067418988,No Effect,Normal,None,None,-0.146412158,Jersey Devil
763,199.7745517227249,Mountainous,Tundra Vegetation,510.9159473871156,1.711838713994727,78.64594997565663,No Effect,Abnormal,Low,None,0.017434583,Yeti
216,123.10525736412222,Mountainous,,171.1225383319445,0.9538963990287236,64.33607944093767,No Effect,Normal,Moderate,Occasional,,Chupacabra
791,,Desert,Grasslands,106.4416247640707,13.602798592101376,58.33697655859442,Decreasing,Normal,Moderate,None,0.072779207,Chupacabra
1076,43.96797274250007,,Deciduous Forests,,9.820276710373156,89.53695546300276,Decreasing,,High,,-0.282561173,Jersey Devil
878,256.4106359322919,,,225.52105061263333,14.45287024641765,68.75351304069378,No Effect,Normal,None,None,0.1211854048351977,Sasquatch
337,201.04236751458964,Coastal,Mangroves,,26.428178487506194,79.24493638316369,No Effect,Abnormal,High,None,0.1405038146620156,Thunderbird
719,290.6365777931921,,Deciduous Forests,283.3335222,10.077138017677155,87.97980024283854,Decreasing,Normal,Low,None,0.2782259386864079,Ropen
295,50.15823129163086,Plains,Grasslands,67.65967118368084,8.832813367892355,57.453795244169214,Decreasing,Abnormal,Low,Frequent,,Jersey Devil
1016,43.44797180443904,Coastal,Grasslands,264.57672068927127,21.10856339965145,72.32775950209783,No Effect,Abnormal,High,Occasional,-0.337595061,Jersey Devil
1275,372.2917916068123,Forested,Deciduous Forests,,14.38031559746926,83.38526481098336,No Effect,Normal,Low,Occasional,0.08287456,Sasquatch
1485,48.13785168721461,Desert,Grasslands,305.12826247132165,27.963407407777805,13.811879592824695,,Normal,Moderate,Occasional,-0.006456397,Chupacabra
455,27.783238047259143,Mountainous,Mixed Forests,,12.799159922270544,62.36008430661031,No Effect,Normal,Moderate,Frequent,,Banshee
1738,62.47923418801956,Forested,Coniferous Forests,328.7191636771718,21.60851721890872,74.40452792736063,Decreasing,Abnormal,Low,Frequent,-0.231629608,Mothman
815,346.2122741907276,Mountainous,Mixed Forests,305.3420529,16.759273958994363,58.50229864224727,No Effect,Normal,High,Frequent,0.1601567722597346,Thunderbird
269,269.61945406121754,Forested,Deciduous Forests,191.6906635523592,13.700134342896932,74.16257942929543,No Effect,Normal,Low,Occasional,0.205326202,Sasquatch
995,226.82394405353125,Forested,Deciduous Forests,132.88965075065957,11.830692313939023,81.40449338596541,No Effect,Abnormal,High,Occasional,,Wendigo
201,42.19874780863351,Forested,Mixed Forests,377.0881935892199,10.55717425182867,80.08939003478314,,,High,Occasional,-0.639764979,Jersey Devil
161,89.10663124582301,Forested,Coniferous Forests,187.06505104965987,4.598833291671269,86.29066548735968,Decreasing,Abnormal,High,Frequent,-0.185294877,Wendigo
1579,151.33131429942273,Forested,Coniferous Forests,476.7430166921235,10.652813076565142,79.73258636,Increasing,Abnormal,Moderate,Frequent,0.2272460507490496,Ropen
729,197.12852987668396,Mountainous,Tundra Vegetation,142.17267684105812,10.33580591769751,68.33804441806566,No Effect,Abnormal,None,Occasional,-0.354549469,Wendigo
401,281.0424098,Mountainous,Coniferous Forests,261.6716765352164,4.649579464705856,64.75433563890337,No Effect,Abnormal,None,Occasional,0.1283654289687213,Chupacabra
702,,Forested,Mixed Forests,124.07290211455069,3.855876646026665,75.60271870568553,No Effect,Normal,Low,,-0.020771683,Chupacabra
1500,205.2250125306948,Tundra,Coniferous Forests,138.7774627764365,-5.910899621,94.92956202,,Normal,Low,None,0.034649254,Yeti
